enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,company_size,company_type,last_new_job,training_hours,target,experience_cleaned,experience_ratio,training_per_experience,has_relevant_exp,exp_category,training_hours_capped
15812,city_136,0.897,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,25,0.0,10.0,10.030090270812437,2.272727272727273,1,senior,25
14059,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,funded startup,1,66,0.0,5.0,4.901960784313726,11.0,1,mid,66
22215,city_53,0.74,male,has relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,1,9,1.0,10.0,11.904761904761905,0.8181818181818182,1,senior,9
12739,city_83,0.923,,no relevent experience,full time course,high school,,50-99,,,108,0.0,7.0,6.8426197458455515,13.5,0,senior,108
32384,city_73,0.754,male,no relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,1,96,0.0,3.0,3.51288056206089,24.0,0,mid,96
28707,city_21,0.624,,no relevent experience,full time course,graduate,stem,,public sector,1,14,0.0,3.0,4.143646408839779,3.5,0,mid,14
10374,city_162,0.767,male,has relevent experience,no_enrollment,high school,,,,1,68,0.0,12.0,13.84083044982699,5.230769230769231,1,expert,68
28952,city_103,0.92,male,no relevent experience,part time course,graduate,stem,100-500,pvt ltd,1,12,1.0,3.0,2.941176470588235,3.0,0,mid,12
21142,city_99,0.915,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,2,55,0.0,9.0,8.866995073891625,5.5,1,senior,55
33099,city_36,0.893,other,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,4,11,0.0,13.0,13.091641490433032,0.7857142857142857,1,expert,11
8130,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,31,0.0,11.0,10.891089108910892,2.5833333333333335,1,expert,31
32813,city_173,0.878,male,no relevent experience,full time course,graduate,humanities,1000-4999,pvt ltd,1,17,0.0,2.0,2.044989775051125,5.666666666666667,0,junior,17
15188,city_103,0.92,male,has relevent experience,part time course,masters,humanities,5000-9999,ngo,1,30,0.0,12.0,11.76470588235294,2.3076923076923075,1,expert,30
26752,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,4,17,0.0,13.0,12.745098039215685,1.2142857142857142,1,expert,17
33107,city_71,0.884,,has relevent experience,part time course,masters,stem,10/49,early stage startup,1,70,0.0,6.0,6.097560975609756,10.0,1,senior,70
20808,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,2,246,0.0,9.0,12.430939226519337,24.6,1,senior,246
12596,city_100,0.887,male,has relevent experience,no_enrollment,graduate,stem,,,4,96,1.0,12.0,12.158054711246201,7.384615384615385,1,expert,96
15505,city_114,0.926,,has relevent experience,full time course,graduate,stem,<10,,2,100,0.0,5.0,4.8732943469785575,16.666666666666668,1,mid,100
7238,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,24,1.0,10.0,13.812154696132596,2.1818181818181817,0,senior,24
10507,city_114,0.926,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,never,250,0.0,21.0,20.46783625730994,11.363636363636363,1,expert,250
23468,city_142,0.727,male,has relevent experience,no_enrollment,masters,stem,,,1,88,1.0,21.0,25.39298669891173,4.0,1,expert,88
9509,city_103,0.92,,has relevent experience,,,,,,3,64,0.0,12.0,11.76470588235294,4.923076923076923,1,expert,64
33272,city_103,0.92,male,no relevent experience,no_enrollment,masters,stem,<10,early stage startup,2,24,0.0,19.0,18.627450980392158,1.2,0,expert,24
24491,city_141,0.763,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,288,0.0,12.0,13.904982618771728,22.153846153846153,1,expert,288
6146,city_160,0.92,,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,102,0.0,7.0,6.862745098039215,12.75,1,senior,102
14794,city_114,0.926,male,has relevent experience,no_enrollment,graduate,stem,,,1,73,0.0,9.0,8.771929824561404,7.3,1,senior,73
20578,city_97,0.925,male,has relevent experience,no_enrollment,masters,stem,,,2,35,1.0,21.0,20.487804878048777,1.5909090909090908,1,expert,35
1890,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,>4,33,0.0,14.0,19.337016574585636,2.2,1,expert,33
5483,city_67,0.855,female,no relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,>4,35,0.0,21.0,21.98952879581152,1.5909090909090908,0,expert,35
10999,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,152,0.0,21.0,20.792079207920793,6.909090909090909,1,expert,152
31258,city_24,0.698,male,no relevent experience,no_enrollment,graduate,no major,100-500,pvt ltd,4,5,1.0,7.0,8.771929824561404,0.625,0,senior,5
6424,city_75,0.939,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,1,176,0.0,10.0,9.624639076034649,16.0,1,senior,176
7287,city_114,0.926,male,has relevent experience,full time course,masters,stem,100-500,pvt ltd,1,330,0.0,15.0,14.619883040935672,20.625,1,expert,302
24129,city_136,0.897,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,never,126,0.0,6.0,6.018054162487463,18.0,1,senior,126
27035,city_167,0.921,male,has relevent experience,full time course,masters,stem,100-500,pvt ltd,1,10,0.0,5.0,4.8971596474045045,1.6666666666666667,1,mid,10
32812,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,52,1.0,5.0,6.906077348066298,8.666666666666666,1,mid,52
16189,city_103,0.92,,no relevent experience,full time course,graduate,other,,,1,110,1.0,7.0,6.862745098039215,13.75,0,senior,110
2985,city_55,0.7390000000000001,male,has relevent experience,full time course,graduate,stem,500-999,public sector,never,69,0.0,4.0,4.767580452920143,13.8,1,mid,69
25305,city_114,0.926,,no relevent experience,full time course,graduate,stem,1000-4999,pvt ltd,never,60,0.0,3.0,2.9239766081871346,15.0,0,mid,60
32110,city_10,0.895,,has relevent experience,no_enrollment,graduate,stem,,,>4,40,0.0,21.0,21.105527638190956,1.8181818181818181,1,expert,40
23086,city_160,0.92,male,no relevent experience,no_enrollment,phd,stem,5000-9999,public sector,3,250,0.0,19.0,18.627450980392158,12.5,0,expert,250
7211,city_73,0.754,male,no relevent experience,no_enrollment,high school,,,,never,68,0.0,0.0,0.0,68.0,0,junior,68
1598,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,4,34,1.0,21.0,20.792079207920793,1.5454545454545454,1,expert,34
15798,city_103,0.92,male,no relevent experience,full time course,graduate,stem,5000-9999,pvt ltd,2,30,0.0,4.0,3.9215686274509802,6.0,0,mid,30
13514,city_67,0.855,other,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,1,2,0.0,16.0,16.75392670157068,0.11764705882352941,1,expert,2
6301,city_103,0.92,,has relevent experience,no_enrollment,masters,stem,,,1,45,0.0,6.0,5.88235294117647,6.428571428571429,1,senior,45
27497,city_71,0.884,male,has relevent experience,no_enrollment,graduate,stem,,,>4,104,0.0,7.0,7.1138211382113825,13.0,1,senior,104
20072,city_1,0.847,,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,1,23,0.0,13.0,13.727560718057022,1.6428571428571428,1,expert,23
15906,city_21,0.624,male,no relevent experience,full time course,high school,,,,never,332,0.0,0.0,0.0,332.0,0,junior,302
15452,city_21,0.624,,no relevent experience,no_enrollment,high school,,,,never,20,1.0,0.0,0.0,20.0,0,junior,20
10895,city_23,0.899,male,no relevent experience,no_enrollment,primary school,,,,never,168,0.0,0.0,0.0,168.0,0,junior,168
6983,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,1,68,0.0,6.0,5.9405940594059405,9.714285714285714,1,senior,68
8162,city_61,0.913,male,has relevent experience,no_enrollment,masters,stem,100-500,,2,111,0.0,8.0,7.897334649555774,12.333333333333334,1,senior,111
24847,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,25,1.0,4.0,5.524861878453039,5.0,1,mid,25
5027,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,,,>4,78,0.0,21.0,20.588235294117645,3.5454545454545454,1,expert,78
3294,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,>4,109,0.0,21.0,20.588235294117645,4.954545454545454,1,expert,109
177,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,>4,51,1.0,9.0,12.430939226519337,5.1,1,senior,51
7983,city_45,0.89,male,has relevent experience,part time course,high school,,1000-4999,pvt ltd,>4,15,0.0,15.0,15.151515151515152,0.9375,1,expert,15
21992,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,2,17,0.0,2.0,1.9801980198019802,5.666666666666667,1,junior,17
17554,city_97,0.925,,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,63,0.0,21.0,20.487804878048777,2.8636363636363638,1,expert,63
6925,city_16,0.91,male,has relevent experience,no_enrollment,graduate,humanities,,,1,94,1.0,0.0,0.0,94.0,1,junior,94
20916,city_116,0.743,,has relevent experience,no_enrollment,graduate,stem,5000-9999,pvt ltd,1,64,0.0,6.0,7.117437722419929,9.142857142857142,1,senior,64
11672,city_21,0.624,male,has relevent experience,no_enrollment,masters,stem,1000-4999,pvt ltd,2,20,1.0,7.0,9.668508287292818,2.5,1,senior,20
19496,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,,,1,15,0.0,16.0,15.841584158415841,0.8823529411764706,1,expert,15
1836,city_21,0.624,,no relevent experience,no_enrollment,,,,,,26,1.0,1.0,1.3812154696132597,13.0,0,junior,26
18191,city_103,0.92,male,no relevent experience,full time course,graduate,stem,,,never,6,0.0,11.0,10.784313725490195,0.5,0,expert,6
1599,city_142,0.727,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,182,0.0,18.0,21.76541717049577,9.578947368421053,1,expert,182
10734,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,>4,22,0.0,17.0,16.666666666666668,1.2222222222222223,1,expert,22
4050,city_114,0.926,male,no relevent experience,full time course,graduate,stem,,pvt ltd,never,71,0.0,6.0,5.847953216374269,10.142857142857142,0,senior,71
27175,city_25,0.698,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,111,0.0,8.0,10.025062656641605,12.333333333333334,1,senior,111
6132,city_138,0.836,male,has relevent experience,no_enrollment,graduate,no major,500-999,pvt ltd,1,32,0.0,17.0,18.162393162393162,1.7777777777777777,1,expert,32
32425,city_67,0.855,female,no relevent experience,full time course,high school,,10000+,,1,6,0.0,2.0,2.094240837696335,2.0,0,junior,6
31837,city_65,0.802,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,21,0.0,6.0,6.651884700665188,3.0,1,senior,21
25648,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,100-500,pvt ltd,2,46,0.0,3.0,2.9702970297029703,11.5,1,mid,46
24496,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,500-999,pvt ltd,>4,163,1.0,12.0,16.574585635359117,12.538461538461538,1,expert,163
1654,city_103,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,1,12,0.0,16.0,15.686274509803921,0.7058823529411765,1,expert,12
29783,city_21,0.624,,no relevent experience,full time course,high school,,,,1,35,1.0,3.0,4.143646408839779,8.75,0,mid,35
7115,city_173,0.878,,no relevent experience,no_enrollment,primary school,,50-99,,2,8,0.0,4.0,4.08997955010225,1.6,0,mid,8
19432,city_21,0.624,,has relevent experience,no_enrollment,masters,stem,10000+,pvt ltd,>4,21,1.0,16.0,22.099447513812155,1.2352941176470589,1,expert,21
21639,city_114,0.926,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,2,56,0.0,11.0,10.721247563352826,4.666666666666667,1,expert,56
17998,city_50,0.8959999999999999,male,has relevent experience,no_enrollment,graduate,arts,,,1,30,0.0,21.0,21.084337349397593,1.3636363636363635,1,expert,30
31858,city_160,0.92,male,no relevent experience,full time course,masters,stem,,,1,7,0.0,10.0,9.803921568627452,0.6363636363636364,0,senior,7
6290,city_73,0.754,,has relevent experience,part time course,graduate,stem,10000+,pvt ltd,>4,23,0.0,14.0,16.39344262295082,1.5333333333333334,1,expert,23
1538,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,9,0.0,21.0,20.588235294117645,0.4090909090909091,1,expert,9
25431,city_114,0.926,,has relevent experience,no_enrollment,masters,stem,50-99,pvt ltd,>4,26,0.0,21.0,20.46783625730994,1.1818181818181819,1,expert,26
33055,city_165,0.903,male,has relevent experience,no_enrollment,graduate,stem,10000+,pvt ltd,3,40,1.0,14.0,13.958125623130607,2.6666666666666665,1,expert,40
6603,city_100,0.887,,has relevent experience,full time course,masters,stem,50-99,funded startup,2,106,0.0,19.0,19.250253292806484,5.3,1,expert,106
15741,city_69,0.856,,has relevent experience,no_enrollment,graduate,no major,1000-4999,pvt ltd,2,314,0.0,12.0,12.552301255230127,24.153846153846153,1,expert,302
29064,city_21,0.624,male,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,1,14,1.0,15.0,20.718232044198896,0.875,1,expert,14
2952,city_103,0.92,male,has relevent experience,full time course,graduate,stem,5000-9999,public sector,1,111,0.0,5.0,4.901960784313726,18.5,1,mid,111
26519,city_21,0.624,,no relevent experience,no_enrollment,graduate,stem,10/49,pvt ltd,3,50,1.0,9.0,12.430939226519337,5.0,0,senior,50
25672,city_16,0.91,male,has relevent experience,no_enrollment,high school,,100-500,pvt ltd,>4,111,0.0,8.0,7.920792079207921,12.333333333333334,1,senior,111
9419,city_45,0.89,male,has relevent experience,full time course,masters,stem,50-99,pvt ltd,>4,51,0.0,9.0,9.090909090909092,5.1,1,senior,51
1292,city_98,0.949,,no relevent experience,no_enrollment,graduate,stem,,,2,68,1.0,4.0,3.813155386081983,13.6,0,mid,68
16815,city_136,0.897,male,no relevent experience,full time course,graduate,stem,,,1,16,0.0,5.0,5.015045135406218,2.6666666666666665,0,mid,16
15661,city_136,0.897,male,has relevent experience,no_enrollment,masters,stem,<10,pvt ltd,1,6,0.0,6.0,6.018054162487463,0.8571428571428571,1,senior,6
31900,city_103,0.92,male,has relevent experience,no_enrollment,phd,stem,10000+,pvt ltd,2,13,0.0,21.0,20.588235294117645,0.5909090909090909,1,expert,13
24682,city_103,0.92,male,has relevent experience,no_enrollment,graduate,arts,,,4,178,1.0,14.0,13.72549019607843,11.866666666666667,1,expert,178
1016,city_150,0.698,male,no relevent experience,no_enrollment,primary school,,,,never,22,0.0,3.0,3.759398496240602,5.5,0,mid,22
18448,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,23,0.0,15.0,14.851485148514852,1.4375,1,expert,23
18974,city_103,0.92,female,has relevent experience,full time course,graduate,stem,,public sector,1,55,1.0,4.0,3.9215686274509802,11.0,1,mid,55
7029,city_21,0.624,male,no relevent experience,full time course,graduate,stem,,,never,29,1.0,2.0,2.7624309392265194,9.666666666666666,0,junior,29
4097,city_23,0.899,female,has relevent experience,no_enrollment,graduate,stem,10/49,funded startup,1,41,0.0,9.0,9.00900900900901,4.1,1,senior,41
3684,city_67,0.855,male,has relevent experience,no_enrollment,high school,,10/49,pvt ltd,2,56,0.0,5.0,5.235602094240838,9.333333333333334,1,mid,56
18477,city_28,0.939,male,has relevent experience,no_enrollment,high school,,50-99,funded startup,3,11,0.0,14.0,13.474494706448509,0.7333333333333333,1,expert,11
179,city_21,0.624,female,has relevent experience,no_enrollment,graduate,business degree,1000-4999,pvt ltd,>4,79,1.0,7.0,9.668508287292818,9.875,1,senior,79
14640,city_90,0.698,male,no relevent experience,part time course,masters,stem,10000+,public sector,1,328,1.0,5.0,6.265664160401003,54.666666666666664,0,mid,302
8150,city_45,0.89,male,has relevent experience,no_enrollment,graduate,stem,,,1,192,0.0,21.0,21.21212121212121,8.727272727272727,1,expert,192
12801,city_40,0.7759999999999999,male,has relevent experience,part time course,graduate,stem,100-500,public sector,>4,89,0.0,21.0,23.97260273972603,4.045454545454546,1,expert,89
15498,city_97,0.925,male,no relevent experience,full time course,high school,,50-99,public sector,1,83,1.0,1.0,0.9756097560975608,41.5,0,junior,83
32265,city_16,0.91,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,35,0.0,21.0,20.792079207920793,1.5909090909090908,1,expert,35
759,city_160,0.92,female,has relevent experience,no_enrollment,graduate,stem,100-500,pvt ltd,>4,33,0.0,21.0,20.588235294117645,1.5,1,expert,33
10951,city_160,0.92,male,has relevent experience,no_enrollment,graduate,stem,50-99,pvt ltd,>4,53,0.0,21.0,20.588235294117645,2.409090909090909,1,expert,53
27890,city_21,0.624,,no relevent experience,no_enrollment,graduate,stem,,,1,56,1.0,1.0,1.3812154696132597,28.0,0,junior,56
28329,city_16,0.91,male,has relevent experience,no_enrollment,masters,stem,,,1,3,1.0,11.0,10.891089108910892,0.25,1,expert,3
17247,city_21,0.624,,has relevent experience,no_enrollment,graduate,stem,,,2,25,0.0,18.0,24.861878453038674,1.3157894736842106,1,expert,25
24459,city_103,0.92,male,has relevent experience,part time course,masters,stem,500-999,public sector,1,10,0.0,15.0,14.705882352941176,0.625,1,expert,10
24836,city_75,0.939,male,no relevent experience,no_enrollment,,,,,never,62,0.0,5.0,4.8123195380173245,10.333333333333334,0,mid,62
16855,city_103,0.92,male,has relevent experience,no_enrollment,masters,stem,500-999,pvt ltd,>4,40,0.0,9.0,8.823529411764707,4.0,1,senior,40
11552,city_45,0.89,male,has relevent experience,no_enrollment,high school,,<10,early stage startup,>4,46,0.0,19.0,19.191919191919194,2.3,1,expert,46
21550,city_20,0.7959999999999999,male,no relevent experience,no_enrollment,high school,,,,2,22,1.0,3.0,3.348214285714286,5.5,0,mid,22
4886,city_142,0.727,male,has relevent experience,no_enrollment,graduate,stem,<10,pvt ltd,1,174,0.0,3.0,3.6275695284159615,43.5,1,mid,174
8070,city_45,0.89,,has relevent experience,no_enrollment,graduate,stem,1000-4999,pvt ltd,2,51,0.0,4.0,4.040404040404041,10.2,1,mid,51
